154,2017-05-22,156.49,157,155.8,155.96,3800660,0,1,149.4094527,149.8963772,148.7506724,148.9034331,3800660
155,2017-05-19,156.04,156.74,155.32,156.3,4781806,0,1,148.9798134,149.6481412,148.2923905,149.2280494,4781806
156,2017-05-18,155.48,156.665,155.24,155.7,4858557,0,1,148.4451512,149.5765347,148.2160102,148.655197,4858557
157,2017-05-17,157.08,157.3,155.89,156.09,5936974,0,1,149.9727576,150.1828034,148.8366003,149.0275511,5936974
158,2017-05-16,160.11,160.86,158.05,158.26,10120878,0,1,152.8656622,153.5817277,150.8988689,151.0993673,10120878
159,2017-05-15,157.28,157.84,156.66,157.33,6045540,0,1,150.1637084,150.6983706,149.5717609,150.2114461,6045540
160,2017-05-12,156.39,157.2,155.75,156.92,2926365,0,1,149.3139773,150.087328,148.7029347,149.8199969,2926365
161,2017-05-11,157.35,157.7,155.33,156.2,3929068,0,1,150.2305411,150.564705,148.3019381,149.132574,3929068
162,2017-05-10,157.52,158.15,157.3,158.13,2617601,0,1,150.3928493,150.9943443,150.1828034,150.9752493,2617601
163,2017-05-09,157.04,157.74,156.29,157.68,3004377,0,1,149.9345674,150.6028952,149.2185019,150.54561,3004377
164,2017-05-08,155.85,157.16,155.49,156.89,3184576,0,1,148.7984101,150.0491379,148.4546987,149.7913543,3184576
165,2017-05-05,155.34,155.75,154.09,155.73,2500636,0,1,148.3114856,148.7029347,147.1180431,148.6838397,2500636
166,2017-05-04,155.46,155.64,154.26,154.86,3793067,0,1,148.4260561,148.5979118,147.2803513,147.8532037,3793067
167,2017-05-03,155.16,155.39,154.59,155,2445464,0,1,148.1396299,148.3592233,147.5954201,147.9868692,2445464
168,2017-05-02,154.49,155.16,153.76,154.95,3295105,0,1,147.4999447,148.1396299,146.8029743,147.9391315,3295105
169,2017-05-01,156.22,156.27,154.21,154.21,3152949,0,1,149.1516691,149.1994068,147.2326136,147.2326136,3152949
170,2017-04-28,156.01,156.25,154.102,156.1,4983041,0,1,148.9511708,149.1803117,147.1295002,149.0370986,4983041
171,2017-04-27,154.69,156.27,153.89,156.12,5881432,0,1,147.6908955,149.1994068,146.9270923,149.0561937,5881432
172,2017-04-26,153.11,154.8076,152.4,154.22,5120177,0,1,146.1823842,147.8031746,145.5045089,147.2421611,5120177
173,2017-04-25,152.79,154.65,152.79,153.03,5496453,0,1,145.8768629,147.6527054,145.8768629,146.1060039,5496453
174,2017-04-24,151.08,152.0601,150.85,151.89,5077174,0,1,144.2442336,145.179988,144.0246402,145.0175843,5077174
