129,CenterPoint Energy,Texas,Fort Bend,5506,268130,28/08/17 2:12,2669,48.47439157,0.166666667
130,CenterPoint Energy,Texas,Fort Bend,6235,268130,28/08/17 2:22,729,11.69206095,0.166666667
131,CenterPoint Energy,Texas,Fort Bend,15536,268130,28/08/17 2:32,9301,59.86740474,0.166666667
132,CenterPoint Energy,Texas,Fort Bend,7259,268130,28/08/17 2:42,8277,114.0239702,0.333333333
133,CenterPoint Energy,Texas,Fort Bend,16360,268130,28/08/17 3:02,9091,55.56845966,2.666666667
134,CenterPoint Energy,Texas,Fort Bend,15107,268130,28/08/17 5:42,940,6.222281062,8.333333333
135,CenterPoint Energy,Texas,Fort Bend,17057,268130,28/08/17 14:02,2335,13.68939438,1
136,CenterPoint Energy,Texas,Fort Bend,14501,268130,28/08/17 15:02,2471,17.04020412,0.166666667
137,CenterPoint Energy,Texas,Fort Bend,13542,268130,28/08/17 15:12,959,7.081671836,0.5
138,CenterPoint Energy,Texas,Fort Bend,16584,268130,28/08/17 15:42,3702,22.32272069,0.166666667
139,CenterPoint Energy,Texas,Fort Bend,9409,268130,28/08/17 15:52,7175,76.25677543,0.5
140,CenterPoint Energy,Texas,Fort Bend,9774,268130,28/08/17 16:22,590,6.036423163,0.5
141,CenterPoint Energy,Texas,Fort Bend,8934,268130,28/08/17 16:52,564,6.312961719,0.666666667
142,CenterPoint Energy,Texas,Fort Bend,9646,268130,28/08/17 17:32,645,6.686709517,0.5
143,CenterPoint Energy,Texas,Fort Bend,11311,268130,28/08/17 18:02,1571,13.88913447,0.333333333
144,CenterPoint Energy,Texas,Fort Bend,36045,268130,28/08/17 18:22,24734,68.61978083,0.35
145,CenterPoint Energy,Texas,Fort Bend,33091,268130,28/08/17 18:43,2954,8.926898552,0.483333333
146,CenterPoint Energy,Texas,Fort Bend,8407,268130,28/08/17 19:12,24684,293.6124658,0.333333333
147,CenterPoint Energy,Texas,Fort Bend,9422,268130,28/08/17 19:32,1015,10.77265973,0.166666667
148,CenterPoint Energy,Texas,Fort Bend,10432,268130,28/08/17 19:42,1010,9.681748466,0.333333333
149,CenterPoint Energy,Texas,Fort Bend,6372,268130,28/08/17 20:02,4060,63.71625863,0.5
150,CenterPoint Energy,Texas,Fort Bend,2903,268130,28/08/17 20:32,3469,119.497072,0.333333333
151,CenterPoint Energy,Texas,Fort Bend,2107,268130,28/08/17 20:52,796,37.77883246,0.666666667
152,CenterPoint Energy,Texas,Fort Bend,42491,268130,28/08/17 21:32,40295,94.83184674,0.5
153,CenterPoint Energy,Texas,Fort Bend,41440,268130,28/08/17 22:02,2951,7.121138996,0.666666667
154,CenterPoint Energy,Texas,Fort Bend,38065,268130,28/08/17 22:42,2550,6.699067385,0.333333333
155,CenterPoint Energy,Texas,Fort Bend,19169,268130,28/08/17 23:02,18896,98.57582555,0.5
